1.8 	 220.0 	 115.0 	 -4169.84760538 
1.8 	 140.0 	 245.0 	 -4169.84760538 
1.8 	 220.0 	 120.0 	 -4170.03145567 
1.8 	 140.0 	 240.0 	 -4170.03145567 
1.8 	 220.0 	 125.0 	 -4170.06849594 
1.8 	 140.0 	 235.0 	 -4170.06849594 
1.8 	 220.0 	 130.0 	 -4170.13975526 
1.8 	 140.0 	 230.0 	 -4170.13975526 
1.8 	 220.0 	 135.0 	 -4170.20410324 
1.8 	 140.0 	 225.0 	 -4170.20410324 
1.8 	 220.0 	 140.0 	 -4170.28134562 
1.8 	 140.0 	 220.0 	 -4170.28134562 
1.8 	 220.0 	 145.0 	 -4170.33580309 
1.8 	 140.0 	 215.0 	 -4170.33580309 
1.8 	 220.0 	 150.0 	 -4170.37042325 
1.8 	 140.0 	 210.0 	 -4170.37042325 
1.8 	 220.0 	 155.0 	 -4170.39262576 
1.8 	 140.0 	 205.0 	 -4170.39262576 
1.8 	 220.0 	 160.0 	 -4170.40717224 
1.8 	 140.0 	 200.0 	 -4170.40717224 
1.8 	 220.0 	 165.0 	 -4170.41693442 
1.8 	 140.0 	 195.0 	 -4170.41693442 
1.8 	 220.0 	 170.0 	 -4170.42354016 
1.8 	 140.0 	 190.0 	 -4170.42354016 
1.8 	 220.0 	 175.0 	 -4170.42787664 
1.8 	 140.0 	 185.0 	 -4170.42787664 
1.8 	 220.0 	 180.0 	 -4170.43034962 
1.8 	 140.0 	 180.0 	 -4170.43034962 
1.8 	 220.0 	 90.0 	 -4126.60206003 
1.8 	 140.0 	 270.0 	 -4126.60206003 
1.8 	 220.0 	 95.0 	 -4152.47500372 
1.8 	 140.0 	 265.0 	 -4152.47500372 
1.8 	 215.0 	 100.0 	 -4163.40904484 
1.8 	 145.0 	 260.0 	 -4163.40904484 
1.8 	 215.0 	 105.0 	 -4167.71120977 
1.8 	 145.0 	 255.0 	 -4167.71120977 
1.8 	 215.0 	 110.0 	 -4169.29681298 
1.8 	 145.0 	 250.0 	 -4169.29681298 
1.8 	 215.0 	 115.0 	 -4169.86167273 
1.8 	 145.0 	 245.0 	 -4169.86167273 
1.8 	 215.0 	 120.0 	 -4170.04031383 
1.8 	 145.0 	 240.0 	 -4170.04031383 
1.8 	 215.0 	 125.0 	 -4170.07459047 
1.8 	 145.0 	 235.0 	 -4170.07459047 
1.8 	 215.0 	 130.0 	 -4170.14028761 
1.8 	 145.0 	 230.0 	 -4170.14028761 
1.8 	 215.0 	 135.0 	 -4170.20673563 
1.8 	 145.0 	 225.0 	 -4170.20673563 
1.8 	 215.0 	 140.0 	 -4170.28340999 
1.8 	 145.0 	 220.0 	 -4170.28340999 
1.8 	 215.0 	 145.0 	 -4170.33771032 
1.8 	 145.0 	 215.0 	 -4170.33771032 
1.8 	 215.0 	 150.0 	 -4170.37211032 
1.8 	 145.0 	 210.0 	 -4170.37211032 
1.8 	 215.0 	 155.0 	 -4170.39411939 
1.8 	 145.0 	 205.0 	 -4170.39411939 
1.8 	 215.0 	 160.0 	 -4170.40850543 
1.8 	 145.0 	 200.0 	 -4170.40850543 
1.8 	 215.0 	 165.0 	 -4170.41812388 
1.8 	 145.0 	 195.0 	 -4170.41812388 
1.8 	 215.0 	 170.0 	 -4170.42458545 
1.8 	 145.0 	 190.0 	 -4170.42458545 
1.8 	 215.0 	 175.0 	 -4170.4287685 
1.8 	 145.0 	 185.0 	 -4170.4287685 
1.8 	 215.0 	 180.0 	 -4170.43108074 
1.8 	 145.0 	 180.0 	 -4170.43108074 
1.8 	 215.0 	 90.0 	 -4126.7044462 
1.8 	 145.0 	 270.0 	 -4126.7044462 
1.8 	 215.0 	 95.0 	 -4152.5385507 
1.8 	 145.0 	 265.0 	 -4152.5385507 
1.8 	 210.0 	 100.0 	 -4163.43987812 
1.8 	 150.0 	 260.0 	 -4163.43987812 
1.8 	 210.0 	 105.0 	 -4167.73418214 
1.8 	 150.0 	 255.0 	 -4167.73418214 
1.8 	 210.0 	 110.0 	 -4169.31227231 
1.8 	 150.0 	 250.0 	 -4169.31227231 
1.8 	 210.0 	 115.0 	 -4169.87177122 
1.8 	 150.0 	 245.0 	 -4169.87177122 
1.8 	 210.0 	 120.0 	 -4170.04728784 
1.8 	 150.0 	 240.0 	 -4170.04728784 
1.8 	 210.0 	 125.0 	 -4170.08026084 
1.8 	 150.0 	 235.0 	 -4170.08026084 
1.8 	 210.0 	 130.0 	 -4170.141319 
1.8 	 150.0 	 230.0 	 -4170.141319 
1.8 	 210.0 	 135.0 	 -4170.21007601 
1.8 	 150.0 	 225.0 	 -4170.21007601 
1.8 	 210.0 	 140.0 	 -4170.28580725 
1.8 	 150.0 	 220.0 	 -4170.28580725 
1.8 	 210.0 	 145.0 	 -4170.33970626 
1.8 	 150.0 	 215.0 	 -4170.33970626 
1.8 	 210.0 	 150.0 	 -4170.37380696 
1.8 	 150.0 	 210.0 	 -4170.37380696 
1.8 	 210.0 	 155.0 	 -4170.39559022 
1.8 	 150.0 	 205.0 	 -4170.39559022 
1.8 	 210.0 	 160.0 	 -4170.40979353 
1.8 	 150.0 	 200.0 	 -4170.40979353 
1.8 	 210.0 	 165.0 	 -4170.41924463 
1.8 	 150.0 	 195.0 	 -4170.41924463 
1.8 	 210.0 	 170.0 	 -4170.4255355 
1.8 	 150.0 	 190.0 	 -4170.4255355 
1.8 	 210.0 	 175.0 	 -4170.42954061 
1.8 	 150.0 	 185.0 	 -4170.42954061 
1.8 	 210.0 	 180.0 	 -4170.43167222 
1.8 	 150.0 	 180.0 	 -4170.43167222 
1.8 	 210.0 	 90.0 	 -4126.76714921 
1.8 	 150.0 	 270.0 	 -4126.76714921 
1.8 	 210.0 	 95.0 	 -4152.57408131 
1.8 	 150.0 	 265.0 	 -4152.57408131 
1.8 	 205.0 	 100.0 	 -4163.45808365 
1.8 	 155.0 	 260.0 	 -4163.45808365 
1.8 	 205.0 	 105.0 	 -4167.74844756 
1.8 	 155.0 	 255.0 	 -4167.74844756 
1.8 	 205.0 	 110.0 	 -4169.32246189 
1.8 	 155.0 	 250.0 	 -4169.32246189 
1.8 	 205.0 	 115.0 	 -4169.87903539 
1.8 	 155.0 	 245.0 	 -4169.87903539 
1.8 	 205.0 	 120.0 	 -4170.0529028 
1.8 	 155.0 	 240.0 	 -4170.0529028 
1.8 	 205.0 	 125.0 	 -4170.08541013 
1.8 	 155.0 	 235.0 	 -4170.08541013 
1.8 	 205.0 	 130.0 	 -4170.14354784 
1.8 	 155.0 	 230.0 	 -4170.14354784 
1.8 	 205.0 	 135.0 	 -4170.21417038 
1.8 	 155.0 	 225.0 	 -4170.21417038 
1.8 	 205.0 	 140.0 	 -4170.28866397 
1.8 	 155.0 	 220.0 	 -4170.28866397 
1.8 	 205.0 	 145.0 	 -4170.34188208 
1.8 	 155.0 	 215.0 	 -4170.34188208 
1.8 	 205.0 	 150.0 	 -4170.37556901 
1.8 	 155.0 	 210.0 	 -4170.37556901 
1.8 	 205.0 	 155.0 	 -4170.39706769 
1.8 	 155.0 	 205.0 	 -4170.39706769 
1.8 	 205.0 	 160.0 	 -4170.41104919 
1.8 	 155.0 	 200.0 	 -4170.41104919 
1.8 	 205.0 	 165.0 	 -4170.42030169 
1.8 	 155.0 	 195.0 	 -4170.42030169 
1.8 	 205.0 	 170.0 	 -4170.42639641 
1.8 	 155.0 	 190.0 	 -4170.42639641 
1.8 	 205.0 	 175.0 	 -4170.43020556 
1.8 	 155.0 	 185.0 	 -4170.43020556 
1.8 	 205.0 	 180.0 	 -4170.43214387 
1.8 	 155.0 	 180.0 	 -4170.43214387 
1.8 	 205.0 	 90.0 	 -4126.80263534 
1.8 	 155.0 	 270.0 	 -4126.80263534 
1.8 	 205.0 	 95.0 	 -4152.59140528 
1.8 	 155.0 	 265.0 	 -4152.59140528 
1.8 	 200.0 	 100.0 	 -4163.46671925 
1.8 	 160.0 	 260.0 	 -4163.46671925 
1.8 	 200.0 	 105.0 	 -4167.7563298 
1.8 	 160.0 	 255.0 	 -4167.7563298 
1.8 	 200.0 	 110.0 	 -4169.32874559 
1.8 	 160.0 	 250.0 	 -4169.32874559 
1.8 	 200.0 	 115.0 	 -4169.88412216 
1.8 	 160.0 	 245.0 	 -4169.88412216 
1.8 	 200.0 	 120.0 	 -4170.05741598 
1.8 	 160.0 	 240.0 	 -4170.05741598 
1.8 	 200.0 	 125.0 	 -4170.09004832 
1.8 	 160.0 	 235.0 	 -4170.09004832 
1.8 	 200.0 	 130.0 	 -4170.14744373 
1.8 	 160.0 	 230.0 	 -4170.14744373 
1.8 	 200.0 	 135.0 	 -4170.21907403 
1.8 	 160.0 	 225.0 	 -4170.21907403 
1.8 	 200.0 	 140.0 	 -4170.29202155 
1.8 	 160.0 	 220.0 	 -4170.29202155 
1.8 	 200.0 	 145.0 	 -4170.34427165 
1.8 	 160.0 	 215.0 	 -4170.34427165 
1.8 	 200.0 	 150.0 	 -4170.37741516 
1.8 	 160.0 	 210.0 	 -4170.37741516 
1.8 	 200.0 	 155.0 	 -4170.39855537 
1.8 	 160.0 	 205.0 	 -4170.39855537 
1.8 	 200.0 	 160.0 	 -4170.41226982 
1.8 	 160.0 	 200.0 	 -4170.41226982 
1.8 	 200.0 	 165.0 	 -4170.42129236 
1.8 	 160.0 	 195.0 	 -4170.42129236 
1.8 	 200.0 	 170.0 	 -4170.42717136 
1.8 	 160.0 	 190.0 	 -4170.42717136 
1.8 	 200.0 	 175.0 	 -4170.43077321 
1.8 	 160.0 	 185.0 	 -4170.43077321 
1.8 	 200.0 	 180.0 	 -4170.43251084 
1.8 	 160.0 	 180.0 	 -4170.43251084 
1.8 	 200.0 	 90.0 	 -4126.81899017 
1.8 	 160.0 	 270.0 	 -4126.81899017 
1.8 	 200.0 	 95.0 	 -4152.59607538 
1.8 	 160.0 	 265.0 	 -4152.59607538 
1.8 	 195.0 	 100.0 	 -4163.468112 
1.8 	 165.0 	 260.0 	 -4163.468112 
1.8 	 195.0 	 105.0 	 -4167.75937306 
1.8 	 165.0 	 255.0 	 -4167.75937306 
1.8 	 195.0 	 110.0 	 -4169.33193315 
1.8 	 165.0 	 250.0 	 -4169.33193315 
1.8 	 195.0 	 115.0 	 -4169.88739138 
1.8 	 165.0 	 245.0 	 -4169.88739138 
1.8 	 195.0 	 120.0 	 -4170.06093019 
1.8 	 165.0 	 240.0 	 -4170.06093019 
1.8 	 195.0 	 125.0 	 -4170.09414249 
1.8 	 165.0 	 235.0 	 -4170.09414249 
1.8 	 195.0 	 130.0 	 -4170.15311883 
1.8 	 165.0 	 230.0 	 -4170.15311883 
1.8 	 195.0 	 135.0 	 -4170.22471029 
1.8 	 165.0 	 225.0 	 -4170.22471029 
1.8 	 195.0 	 140.0 	 -4170.29584567 
1.8 	 165.0 	 220.0 	 -4170.29584567 
1.8 	 195.0 	 145.0 	 -4170.34686495 
1.8 	 165.0 	 215.0 	 -4170.34686495 
1.8 	 195.0 	 150.0 	 -4170.3793311 
1.8 	 165.0 	 210.0 	 -4170.3793311 
1.8 	 195.0 	 155.0 	 -4170.4000428 
1.8 	 165.0 	 205.0 	 -4170.4000428 
