### with data_file: scan_3d/new_energies/mirrored_energies.out
### with codedir (dir where code was executed): C:\Users\Christian Schneider\LRZ Sync+Share\Promotion\Forschungspraktika\David Bodesheim\RetroFit
### with len(delta_list) = 100, deltamin = 90.0, deltamax = 270.0
### alpha 	| R_NN 	| E_min 	| R_CuN 	| theta 	| delta 
-68.69600000000003	8.187421563509545	12.002999366098074	4.885628328993588	270.0	239.0909090909091
-68.69600000000003	8.345423365147784	14.992218818659174	4.060706763398743	270.0	240.9090909090909
-68.69600000000003	8.503425166786021	12.004979283956022	4.922928022119942	270.0	240.9090909090909
-68.69600000000003	8.66142696842426	13.595983288395681	4.303399396640805	270.0	242.72727272727272
-68.69600000000003	8.819428770062498	11.992003502765844	4.944779984146092	270.0	242.72727272727272
-68.69600000000003	8.977430571700735	13.057102954844858	4.450687703884058	270.0	244.54545454545453
-68.69600000000003	9.135432373338974	11.976054305443597	4.961697843622285	270.0	244.54545454545453
-68.69600000000003	9.293434174977211	12.825966591602448	4.552022957901109	270.0	246.36363636363635
-68.69600000000003	9.45143597661545	11.92035252460558	4.977064800966944	270.0	246.36363636363635
-68.69600000000003	9.609437778253687	12.613662910998439	4.628161579742557	270.0	248.1818181818182
-68.69600000000003	9.767439579891924	11.845966083316085	4.992308838855479	270.0	248.1818181818182
-68.69600000000003	9.925441381530163	12.486549675136665	4.689347819490332	270.0	250.0
-68.69600000000003	10.0834431831684	14.24809650750387	4.4574837466646215	270.0	251.8181818181818
-68.69600000000003	10.24144498480664	12.33690434989551	4.741226629638507	270.0	251.8181818181818
-68.69600000000003	10.399446786444877	13.88508644710592	4.531302699144971	270.0	253.63636363636363
-68.69600000000003	10.557448588083115	12.115833800727003	4.787169901573891	270.0	253.63636363636363
-68.69600000000003	10.715450389721353	13.433612973546202	4.596128702204583	270.0	255.45454545454544
-68.69600000000003	10.87345219135959	11.963893775359455	4.829321234558331	270.0	255.45454545454544
-68.69600000000003	11.031453992997829	13.413230385418847	4.654705756201181	270.0	257.27272727272725
-68.69600000000003	11.189455794636066	11.895351834235623	4.86911359243156	270.0	257.27272727272725
-68.69600000000003	11.347457596274305	13.246069627711778	4.7089370928575365	270.0	259.0909090909091
-68.69600000000003	11.505459397912542	11.75297368139695	4.9075460742876205	270.0	259.0909090909091
-68.69600000000003	11.663461199550781	13.2316862091647	4.760188905407225	270.0	260.9090909090909
-68.69600000000003	11.821463001189018	11.7247494709122	4.945341189190514	270.0	260.9090909090909
-68.69600000000003	11.979464802827255	13.30659672120946	4.809471749917303	270.0	262.72727272727275
-68.69600000000003	12.137466604465494	11.737618708334551	4.9830388118343025	270.0	262.72727272727275
-68.69600000000003	12.295468406103732	13.425171808663684	4.857553507846332	270.0	264.5454545454545
-68.69600000000003	12.45347020774197	17.357797154769987	4.750346183521382	270.0	266.3636363636364
-68.69600000000003	12.611472009380208	14.258880417030973	4.905032277221089	270.0	266.3636363636364
-68.69600000000003	12.769473811018445	18.11617450468135	4.805471632845183	270.0	268.1818181818182
-68.69600000000003	12.927475612656684	14.902372126831239	4.952384875989644	270.0	268.1818181818182
-68.69600000000003	13.085477414294921	18.86037837732102	4.859981581946165	270.0	270.0
-68.69600000000003	13.243479215933158	14.997763789804463	5.0	270.0	270.0
-65.05963636363639	-2.3986991462523957	--	--	--	--
-65.05963636363639	-2.2406973446141576	9.221693691673856	4.999981000865211	268.1818181818182	135.45454545454544
-65.05963636363639	-2.08269554297592	8.844987560441771	4.986643755689288	268.1818181818182	131.8181818181818
-65.05963636363639	-1.924693741337682	8.707971254442656	4.946419471856343	268.1818181818182	130.0
-65.05963636363639	-1.7666919396994438	8.786427672541214	4.864376253118932	268.1818181818182	130.0
-65.05963636363639	-1.608690138061206	8.890486178963037	4.782333034381523	268.1818181818182	130.0
-65.05963636363639	-1.4506883364229681	9.059573602791641	4.598636650408757	268.1818181818182	135.45454545454544
-65.05963636363639	-1.29268653478473	9.156884217578344	4.518367780317466	268.1818181818182	135.45454545454544
-65.05963636363639	-1.1346847331464922	9.141676924590167	4.383000887228856	268.1818181818182	140.9090909090909
-65.05963636363639	-0.9766829315082544	9.118092061522816	4.289791458295323	268.1818181818182	144.54545454545456
-65.05963636363639	-0.8186811298700163	9.019536394677477	4.210775822046696	268.1818181818182	144.54545454545456
-65.05963636363639	-0.6606793282317784	8.95689608544156	4.131308320796456	268.1818181818182	146.36363636363637
-65.05963636363639	-0.5026775265935406	8.80813245141615	4.06368416999712	268.1818181818182	150.0
-65.05963636363639	-0.3446757249553025	8.637931701906027	3.9844552459235576	268.1818181818182	150.0
-65.05963636363639	-0.18667392331706445	8.512301399092115	3.905226321849996	268.1818181818182	150.0
-65.05963636363639	-0.028672121678826823	8.322491546875005	3.8523305024848984	268.1818181818182	153.63636363636363
-65.05963636363639	0.12932967995941125	8.0947686106223	3.7913374135515476	268.1818181818182	155.45454545454544
-65.05963636363639	0.2873314815976493	7.869133647678053	3.711166037555458	268.1818181818182	155.45454545454544
-65.05963636363639	0.44533328323588695	7.633900735192582	3.652858021240947	268.1818181818182	157.27272727272725
-65.05963636363639	0.603335084874125	7.360703868900646	3.597487878360839	268.1818181818182	159.0909090909091
-65.05963636363639	0.7613368865123631	7.09652265954392	3.5449232127837123	268.1818181818182	160.9090909090909
-65.05963636363639	0.9193386881506007	6.792714514952984	3.463036184301852	268.1818181818182	160.9090909090909
-65.05963636363639	1.0773404897888388	6.491358710959332	3.4123988939850163	268.1818181818182	162.72727272727272
-65.05963636363639	1.2353422914270769	6.198671577892526	3.364235958590313	268.1818181818182	164.54545454545456
-65.05963636363639	1.3933440930653145	5.909849571700947	3.2807362925655807	268.1818181818182	164.54545454545456
-65.05963636363639	1.5513458947035526	5.596024740434781	3.233982127355722	268.1818181818182	166.36363636363637
-65.05963636363639	1.7093476963417906	5.3002202705189045	3.1893895689000575	268.1818181818182	168.1818181818182
-65.05963636363639	1.8673494979800287	5.033300943377156	3.1468628763494726	268.1818181818182	170.0
-65.05963636363639	2.0253512996182668	4.789086260101983	3.0601495355564983	268.1818181818182	170.0
-65.05963636363639	2.183353101256504	4.519445158584953	3.0182915697475923	268.1818181818182	171.8181818181818
-65.05963636363639	2.341354902894742	4.285767784076947	2.9781960972996435	268.1818181818182	173.63636363636363
-65.05963636363639	2.49935670453298	4.071624789895747	2.9957250054423765	268.1818181818182	177.27272727272725
-65.05963636363639	2.657358506171218	3.8972243707690533	2.9029505623212306	268.1818181818182	177.27272727272725
-65.05963636363639	2.8153603078094562	3.682643981509326	2.867639128165602	268.1818181818182	179.0909090909091
-65.05963636363639	2.9733621094476943	3.486293579067006	2.833766365075182	268.1818181818182	180.9090909090909
-65.05963636363639	3.1313639110859324	3.3212932255155008	2.8012588093281967	268.1818181818182	182.72727272727272
-65.05963636363639	3.2893657127241696	3.2746549947395205	2.7700448675844687	268.1818181818182	184.54545454545456
-65.05963636363639	3.4473675143624076	3.2832873952840913	2.7400541958604117	268.1818181818182	186.36363636363637
-65.05963636363639	3.6053693160006457	3.2776738960471317	2.793937524621529	268.1818181818182	190.0
-65.05963636363639	3.7633711176388838	3.30433700843819	2.683463345396514	268.1818181818182	190.0
-65.05963636363639	3.921372919277122	3.462169184196874	2.656722103098611	268.1818181818182	191.8181818181818
-65.05963636363639	4.07937472091536	3.625799084622982	2.6309200549068286	268.1818181818182	193.63636363636363
-65.05963636363639	4.237376522553597	3.860890201322008	2.6059805323794705	268.1818181818182	195.45454545454544
-65.05963636363639	4.395378324191835	4.493074678953778	2.5818218491970804	268.1818181818182	197.27272727272725
-65.05963636363639	4.553380125830073	5.119418540054715	2.674106188044708	268.1818181818182	200.9090909090909
-65.05963636363639	4.711381927468311	5.865693299839796	2.7968871982228416	268.1818181818182	204.54545454545456
-65.05963636363639	4.869383729106549	6.742150934056346	2.643971715774234	268.1818181818182	204.54545454545456
-65.05963636363639	5.0273855307447874	7.737907429828287	2.9728463862684675	268.1818181818182	210.0
-65.05963636363639	5.185387332383025	8.66732914663817	2.9893599737958776	268.1818181818182	211.8181818181818
-65.05963636363639	5.343389134021263	9.412576884430703	3.269903442285983	268.1818181818182	215.45454545454544
-65.05963636363639	5.501390935659501	10.056676488859363	3.329956800512304	268.1818181818182	217.27272727272725
-65.05963636363639	5.65939273729774	10.421550106006649	3.406406484502983	268.1818181818182	219.0909090909091
-65.05963636363639	5.817394538935977	10.912796153374256	3.504970103812972	268.1818181818182	220.9090909090909
-65.05963636363639	5.975396340574214	11.182295728590924	3.634591193806188	268.1818181818182	222.72727272727272
-65.05963636363639	6.133398142212453	11.307509430749809	3.8100785440843814	268.1818181818182	224.54545454545453
-65.05963636363639	6.29139994385069	11.481242892300447	4.057845440075396	268.1818181818182	226.36363636363635
-65.05963636363639	6.449401745488929	11.627293775400176	4.430030266262444	268.1818181818182	228.1818181818182
-65.05963636363639	6.607403547127166	12.202560714200626	3.822378713149808	268.1818181818182	228.1818181818182
-65.05963636363639	6.765405348765404	11.806769398411106	4.243718952059258	268.1818181818182	230.0
-65.05963636363639	6.9234071504036425	16.377477719403466	3.441566145983317	268.1818181818182	230.0
-65.05963636363639	7.08140895204188	13.071910161526345	3.887743381829902	268.1818181818182	231.8181818181818
-65.05963636363639	7.239410753680119	69.6773974795955	2.706206478956078	268.1818181818182	231.8181818181818
-65.05963636363639	7.397412555318356	54.09721917798794	2.8984146675970797	268.1818181818182	233.63636363636363
-65.05963636363639	7.555414356956595	--	--	--	--
-65.05963636363639	7.713416158594832	304.7474979498847	1.9820236143585173	268.1818181818182	237.27272727272728
-65.05963636363639	7.871417960233069	12.014142195936024	4.7752276081725915	268.1818181818182	237.27272727272728
-65.05963636363639	8.029419761871308	23.50399419019581	3.56860106677578	268.1818181818182	239.0909090909091
-65.05963636363639	8.187421563509545	12.00654488934996	4.885628328993588	268.1818181818182	239.0909090909091
-65.05963636363639	8.345423365147784	15.033656507693587	4.060706763398743	268.1818181818182	240.9090909090909
-65.05963636363639	8.503425166786021	12.006973084042999	4.922928022119942	268.1818181818182	240.9090909090909
-65.05963636363639	8.66142696842426	13.621766109462609	4.303399396640805	268.1818181818182	242.72727272727272
-65.05963636363639	8.819428770062498	11.992404494211737	4.944779984146092	268.1818181818182	242.72727272727272
-65.05963636363639	8.977430571700735	13.073805174982176	4.450687703884058	268.1818181818182	244.54545454545453
-65.05963636363639	9.135432373338974	11.974922703391156	4.961697843622285	268.1818181818182	244.54545454545453
-65.05963636363639	9.293434174977211	12.835497496973977	4.552022957901109	268.1818181818182	246.36363636363635
-65.05963636363639	9.45143597661545	11.916730333442421	4.977064800966944	268.1818181818182	246.36363636363635
-65.05963636363639	9.609437778253687	12.616698271723456	4.628161579742557	268.1818181818182	248.1818181818182
-65.05963636363639	9.767439579891924	11.839566352144448	4.992308838855479	268.1818181818182	248.1818181818182
-65.05963636363639	9.925441381530163	12.484827611041894	4.689347819490332	268.1818181818182	250.0
-65.05963636363639	10.0834431831684	14.25221639469669	4.4574837466646215	268.1818181818182	251.8181818181818
-65.05963636363639	10.24144498480664	12.327731894593066	4.741226629638507	268.1818181818182	251.8181818181818
-65.05963636363639	10.399446786444877	13.877158563093595	4.531302699144971	268.1818181818182	253.63636363636363
-65.05963636363639	10.557448588083115	12.10000328184707	4.787169901573891	268.1818181818182	253.63636363636363
-65.05963636363639	10.715450389721353	13.414615234388448	4.596128702204583	268.1818181818182	255.45454545454544
-65.05963636363639	10.87345219135959	11.942157914622882	4.829321234558331	268.1818181818182	255.45454545454544
-65.05963636363639	11.031453992997829	13.383793529641554	4.654705756201181	268.1818181818182	257.27272727272725
-65.05963636363639	11.189455794636066	11.867554408795987	4.86911359243156	268.1818181818182	257.27272727272725
-65.05963636363639	11.347457596274305	13.208516824364576	4.7089370928575365	268.1818181818182	259.0909090909091
-65.05963636363639	11.505459397912542	11.719816332461523	4.9075460742876205	268.1818181818182	259.0909090909091
-65.05963636363639	11.663461199550781	13.190148266375857	4.760188905407225	268.1818181818182	260.9090909090909
-65.05963636363639	11.821463001189018	11.688728577112364	4.945341189190514	268.1818181818182	260.9090909090909
-65.05963636363639	11.979464802827255	13.264652203540582	4.809471749917303	268.1818181818182	262.72727272727275
-65.05963636363639	12.137466604465494	11.70104306834151	4.9830388118343025	268.1818181818182	262.72727272727275
-65.05963636363639	12.295468406103732	13.382487493387483	4.857553507846332	268.1818181818182	264.5454545454545
-65.05963636363639	12.45347020774197	17.322775842455094	4.750346183521382	268.1818181818182	266.3636363636364
-65.05963636363639	12.611472009380208	14.226898618024556	4.905032277221089	268.1818181818182	266.3636363636364
-65.05963636363639	12.769473811018445	18.09960225937232	4.805471632845183	268.1818181818182	268.1818181818182
-65.05963636363639	12.927475612656684	14.881650899308617	4.952384875989644	268.1818181818182	268.1818181818182
-65.05963636363639	13.085477414294921	18.856573466342745	4.859981581946165	268.1818181818182	270.0
-65.05963636363639	13.243479215933158	14.984693339059671	5.0	268.1818181818182	270.0
-61.42327272727275	-2.3986991462523957	--	--	--	--
-61.42327272727275	-2.2406973446141576	9.416794518767272	4.999981000865211	266.3636363636364	135.45454545454544
-61.42327272727275	-2.08269554297592	8.946856740054212	4.986643755689288	266.3636363636364	131.8181818181818
-61.42327272727275	-1.924693741337682	8.700404112592821	4.993322266266248	266.3636363636364	128.1818181818182
-61.42327272727275	-1.7666919396994438	8.75870309550137	4.962553753106226	266.3636363636364	126.36363636363636
-61.42327272727275	-1.608690138061206	8.820797464666454	4.782333034381523	266.3636363636364	130.0
-61.42327272727275	-1.4506883364229681	8.964481069580764	4.700289815644114	266.3636363636364	130.0
-61.42327272727275	-1.29268653478473	9.108164674495075	4.618246596906704	266.3636363636364	130.0
-61.42327272727275	-1.1346847331464922	9.169813705908023	4.396788741318229	266.3636363636364	139.0909090909091
-61.42327272727275	-0.9766829315082544	9.17269671726254	4.303728537526074	266.3636363636364	140.9090909090909
-61.42327272727275	-0.8186811298700163	9.11517424215203	4.210775822046696	266.3636363636364	144.54545454545456
-61.42327272727275	-0.6606793282317784	9.036566743554426	4.131760185798069	266.3636363636364	144.54545454545456
-61.42327272727275	-0.5026775265935406	8.93103696615148	4.052301325998203	266.3636363636364	146.36363636363637
-61.42327272727275	-0.3446757249553025	8.779146170288517	3.9844552459235576	266.3636363636364	150.0
-61.42327272727275	-0.18667392331706445	8.611099219556532	3.905226321849996	266.3636363636364	150.0
-61.42327272727275	-0.028672121678826823	8.441286589489808	3.8371859613614676	266.3636363636364	151.8181818181818
-61.42327272727275	0.12932967995941125	8.23835671803264	3.7725562713092504	266.3636363636364	153.63636363636363
-61.42327272727275	0.2873314815976493	7.996406088231933	3.711166037555458	266.3636363636364	155.45454545454544
-61.42327272727275	0.44533328323588695	7.742745996419088	3.630994661559367	266.3636363636364	155.45454545454544
-61.42327272727275	0.603335084874125	7.4901610690336975	3.5722039082008927	266.3636363636364	157.27272727272725
-61.42327272727275	0.7613368865123631	7.202491756602064	3.5162628975204613	266.3636363636364	159.0909090909091
-61.42327272727275	0.9193386881506007	6.896741812111157	3.463036184301852	266.3636363636364	160.9090909090909
-61.42327272727275	1.0773404897888388	6.5855944693562	3.3811491558199918	266.3636363636364	160.9090909090909
-61.42327272727275	1.2353422914270769	6.296724316028964	3.3297550375487406	266.3636363636364	162.72727272727272
-61.42327272727275	1.3933440930653145	5.964505327020624	3.2807362925655807	266.3636363636364	164.54545454545456
-61.42327272727275	1.5513458947035526	5.633891344740604	3.197236626540848	266.3636363636364	164.54545454545456
-61.42327272727275	1.7093476963417906	5.352391256597072	3.1893895689000575	266.3636363636364	168.1818181818182
-61.42327272727275	1.8673494979800287	5.074229169541767	3.1468628763494726	266.3636363636364	170.0
-61.42327272727275	2.0253512996182668	4.755251411456917	3.0601495355564983	266.3636363636364	170.0
-61.42327272727275	2.183353101256504	4.479330088758112	3.0182915697475923	266.3636363636364	171.8181818181818
-61.42327272727275	2.341354902894742	4.229585810710833	2.9781960972996435	266.3636363636364	173.63636363636363
-61.42327272727275	2.49935670453298	3.9993243266625242	2.9397765804321945	266.3636363636364	175.45454545454544
-61.42327272727275	2.657358506171218	3.7475521213196	2.84873480101162	266.3636363636364	175.45454545454544
-61.42327272727275	2.8153603078094562	3.5041963449184172	2.810176119200085	266.3636363636364	177.27272727272725
-61.42327272727275	2.9733621094476943	3.339658243233853	2.7729676158108174	266.3636363636364	179.0909090909091
-61.42327272727275	3.1313639110859324	3.188331527488771	2.8012588093281967	266.3636363636364	182.72727272727272
-61.42327272727275	3.2893657127241696	3.102633630604777	2.7700448675844687	266.3636363636364	184.54545454545456
-61.42327272727275	3.4473675143624076	3.0053769803872616	2.668542374610808	266.3636363636364	184.54545454545456
-61.42327272727275	3.6053693160006457	2.955026389467036	2.6358316306094727	266.3636363636364	186.36363636363637
-61.42327272727275	3.7633711176388838	2.9262817727464885	2.604013661801892	266.3636363636364	188.1818181818182
-61.42327272727275	3.921372919277122	3.1121624168646713	2.5729891661714994	266.3636363636364	190.0
-61.42327272727275	4.07937472091536	3.3212487283168883	2.6309200549068286	266.3636363636364	193.63636363636363
-61.42327272727275	4.237376522553597	3.5395768721304988	2.6059805323794705	266.3636363636364	195.45454545454544
-61.42327272727275	4.395378324191835	4.125316108506454	2.5818218491970804	266.3636363636364	197.27272727272725
-61.42327272727275	4.553380125830073	4.798971869217928	2.5583553019706864	266.3636363636364	199.0909090909091
-61.42327272727275	4.711381927468311	5.666560713123095	2.658438495977845	266.3636363636364	202.72727272727272
-61.42327272727275	4.869383729106549	6.472035200452275	2.643971715774234	266.3636363636364	204.54545454545456
-61.42327272727275	5.0273855307447874	7.604457142709155	2.789927824329835	266.3636363636364	208.1818181818182
-61.42327272727275	5.185387332383025	8.548727430047787	2.7903558293230932	266.3636363636364	210.0
-61.42327272727275	5.343389134021263	9.410221310846666	3.269903442285983	266.3636363636364	215.45454545454544
-61.42327272727275	5.501390935659501	10.047902370312075	3.329956800512304	266.3636363636364	217.27272727272725
-61.42327272727275	5.65939273729774	10.416586805298472	3.406406484502983	266.3636363636364	219.0909090909091
-61.42327272727275	5.817394538935977	10.907954244128403	3.504970103812972	266.3636363636364	220.9090909090909
-61.42327272727275	5.975396340574214	11.186331810764836	3.634591193806188	266.3636363636364	222.72727272727272
-61.42327272727275	6.133398142212453	11.318705952819498	3.8100785440843814	266.3636363636364	224.54545454545453
-61.42327272727275	6.29139994385069	11.496648958222405	4.057845440075396	266.3636363636364	226.36363636363635
-61.42327272727275	6.449401745488929	11.64069540997415	4.430030266262444	266.3636363636364	228.1818181818182
-61.42327272727275	6.607403547127166	12.210505632108651	3.822378713149808	266.3636363636364	228.1818181818182
-61.42327272727275	6.765405348765404	11.820987285616726	4.243718952059258	266.3636363636364	230.0
-61.42327272727275	6.9234071504036425	16.305794969482516	3.441566145983317	266.3636363636364	230.0
-61.42327272727275	7.08140895204188	13.084476670518054	3.887743381829902	266.3636363636364	231.8181818181818
-61.42327272727275	7.239410753680119	68.00531273677251	2.706206478956078	266.3636363636364	231.8181818181818
-61.42327272727275	7.397412555318356	53.16866886162214	2.8984146675970797	266.3636363636364	233.63636363636363
-61.42327272727275	7.555414356956595	--	--	--	--
-61.42327272727275	7.713416158594832	298.6394667544602	1.9820236143585173	266.3636363636364	237.27272727272728
-61.42327272727275	7.871417960233069	12.020174566491526	4.7752276081725915	266.3636363636364	237.27272727272728
-61.42327272727275	8.029419761871308	23.549184116809187	3.56860106677578	266.3636363636364	239.0909090909091
-61.42327272727275	8.187421563509545	12.010090412601848	4.885628328993588	266.3636363636364	239.0909090909091
-61.42327272727275	8.345423365147784	15.075094196728	4.060706763398743	266.3636363636364	240.9090909090909
-61.42327272727275	8.503425166786021	12.008966884129977	4.922928022119942	266.3636363636364	240.9090909090909
-61.42327272727275	8.66142696842426	13.647548930529537	4.303399396640805	266.3636363636364	242.72727272727272
-61.42327272727275	8.819428770062498	11.99280548565763	4.944779984146092	266.3636363636364	242.72727272727272
-61.42327272727275	8.977430571700735	13.090507395119497	4.450687703884058	266.3636363636364	244.54545454545453
-61.42327272727275	9.135432373338974	11.973791101338717	4.961697843622285	266.3636363636364	244.54545454545453
-61.42327272727275	9.293434174977211	12.845028402345507	4.552022957901109	266.3636363636364	246.36363636363635
-61.42327272727275	9.45143597661545	11.913108142279263	4.977064800966944	266.3636363636364	246.36363636363635
-61.42327272727275	9.609437778253687	12.619733632448476	4.628161579742557	266.3636363636364	248.1818181818182
-61.42327272727275	9.767439579891924	11.833166620972808	4.992308838855479	266.3636363636364	248.1818181818182
-61.42327272727275	9.925441381530163	12.483105546947122	4.689347819490332	266.3636363636364	250.0
-61.42327272727275	10.0834431831684	14.256336281889517	4.4574837466646215	266.3636363636364	251.8181818181818
-61.42327272727275	10.24144498480664	12.31855943929062	4.741226629638507	266.3636363636364	251.8181818181818
-61.42327272727275	10.399446786444877	13.869230679081271	4.531302699144971	266.3636363636364	253.63636363636363
-61.42327272727275	10.557448588083115	12.084172762967135	4.787169901573891	266.3636363636364	253.63636363636363
-61.42327272727275	10.715450389721353	13.395617495230692	4.596128702204583	266.3636363636364	255.45454545454544
-61.42327272727275	10.87345219135959	11.920422053886309	4.829321234558331	266.3636363636364	255.45454545454544
